count,mean,std,min,25%,50%,75%,max
13985.0,1022.4697651764886,459.7825104497812,100.31139216318098,656.391005784736,1029.8108543686,1402.11617229778,1872.45591056806
13985.0,1341.8398970113233,890.7357000233312,0.0124129738648806,627.623882529431,1151.58999399453,1823.30920021223,3999.90359853279
13985.0,0.6137003932784997,0.2546275104867434,0.0,0.4,0.6,0.8,1.0
13985.0,0.5541437254200858,0.2506088654181938,0.0,0.4,0.5,0.8,1.0
13985.0,0.5610940293171033,0.22481896819548908,0.1,0.4,0.6,0.7,0.9
13985.0,8226.556809711701,15485.94497333714,0.203673399787897,632.643927394122,2087.37695283338,8547.59719560914,226905.71935782
