ACFL,MFDR,OQ,SQ,f0,H1H2,spl,Ps,Pc,a_TA,a_CT
0.491912997085825,536.322361980542,97.153024911032,342.711087607968,156.8,14.72130691631,91.355000532144,1188.16877218988,1604.00582948834,0.9,0.4
0.543439763846963,605.752910625424,96.0431654676259,345,158.63309352518,14.4659482404624,92.471987041922,1310.62431933572,1778.52552557175,0.9,0.4
0.0813240874054984,65.3116832170805,95.6043956043956,150.359712230216,121.320495185695,16.5626913518997,70.733209322263,82.386801067767,298.975642341943,1,0.4
0.118776121408082,100.708290503656,96.5083798882682,159.774436090226,123.270440251572,15.9353512541577,74.953125295019,196.947516585309,397.965775630538,1,0.4
0.160886284363367,138.812799985929,97.4576271186441,167.494139568432,124.664310954064,15.2390375746787,77.896367758047,319.883092144389,503.856542584897,1,0.4
0.202614932298298,179.937931057697,98.8538681948424,173.814173228346,126.361031518625,14.9457927651681,80.588808606965,438.456244395331,600.114023384293,1,0.4
0.244218920697182,222.957763730884,98.1104651162791,186.033900739783,128.197674418605,14.596168643057,82.108809429129,555.735368589866,708.046731168076,1,0.4
0.293612513004959,271.085751987137,98.2248520710059,315,130.376940133038,14.593888380454,83.44197505249,674.04375460583,836.677323202969,1,0.4
0.344220433731155,323.725415927223,97.8978978978979,334.666666666667,132.333083270818,14.2520422668548,85.253799664059,794.82834971976,925.953411464658,1,0.4
0.391486881956991,378.330469299199,98.1762917933131,345.565283593453,134.144486692015,14.5486394105527,86.661958387912,920.43181407877,1074.35384874578,1,0.4
0.442086217080898,437.254199489971,98,348.690476190476,135.901386748844,14.9147152547771,87.610934744831,1028.52346985139,1185.02839661491,1,0.4
0.495413123167029,501.756682938938,97.65625,352.898550724638,138.028169014085,14.6614929302441,89.224011554111,1139.90503064898,1348.76760053332,1,0.4
0.548818176090451,566.757539875025,97.7848101265823,354.411764705882,139.778129952456,14.5320608531671,90.728512192486,1270.10748840667,1435.94669110507,1,0.4
0.0390100681278843,44.3591128594489,85.8823529411765,77.3831775700935,199.773499433749,18.3691646385814,71.4382676401573,136.58784817164,520.635119979817,0.7,0.5
0.0708665694499579,88.6445335285353,85.8796296296296,77.8293420416062,204.166666666667,17.1952416798193,78.47546829193,269.408916793676,738.716552612441,0.7,0.5
0.106940027494371,142.248604384268,87.9499217527386,80.1415383317917,207.529411764706,16.1340092549652,83.73381494023,400.349820764576,967.539057724058,0.7,0.5
0.145302863260776,201.133668570123,90.2843601895735,84.9641779788839,209.501187648456,15.1010995274314,87.597512503841,526.822816340109,1205.72987266256,0.7,0.5
0.186183074852112,263.09048319456,94.7916666666667,98.1705303480616,212.274368231047,14.7900296153363,90.68275450367,654.999499625352,1473.68211365845,0.7,0.5
0.230830712596248,327.186279244442,98.5436893203884,117.12583383869,214.337788578372,14.6109236513795,93.339411620141,780.63771855727,1721.18541962362,0.7,0.5
0.275964657095063,393.924652976928,99.8366013071895,115.172294738203,216.176470588235,14.1542700472294,95.613015410578,904.15406626798,1989.99363654374,0.7,0.5
0.041821243023814,41.6025611934248,88.5,121.256373693746,184.133611691023,20.3484155614301,69.1876502013306,132.876587351654,423.601079020416,0.8,0.5
0.0740768436863448,80.7574272720771,89.9145299145299,72.0137059051263,188.865096359743,19.0871491863939,75.841576899174,264.102627609413,622.899754734851,0.8,0.5
0.107513392261706,127.765325324867,90.4347826086957,75.6751777634131,191.323210412148,17.6314587747515,80.74029619061,394.286511722946,803.140794052993,0.8,0.5
0.143183906642588,176.837708975353,91.6157205240175,113.89732444702,192.997811816193,16.9416603768681,83.947673787371,524.869514138953,990.381144518266,0.8,0.5
0.181054951874905,236.448093902135,91.9469026548673,74.9251311645946,195.348837209302,16.2082482868914,86.798459420417,647.66269661586,1186.98212514927,0.8,0.5
0.225210656699827,298.843647960174,93.4821428571429,305.822021116139,197.094972067039,15.3967851621673,89.095812340417,775.20544172398,1395.81465756066,0.8,0.5
0.264044599636275,364.94114808458,93.1531531531532,320.302040816326,198.872604284104,14.6772397477641,91.179948210792,903.4894598368,1585.295265786,0.8,0.5
0.309893828365429,433.677997926288,93.8636363636364,328.727324263039,200.227014755959,14.1896330637585,92.930587407711,1029.18956302939,1794.20249273926,0.8,0.5
0.355706858979362,505.345013262761,93.531202435312,335.815602836879,201.6,13.8079287499298,94.523980656281,1154.01143937299,1993.50919114608,0.8,0.5
0.406597250828023,575.927107585811,95.2599388379205,340.172422653921,202.525832376579,13.5796244849215,95.85958983164,1280.49161114382,2223.43174250163,0.8,0.5
0.455389122814349,659.566807575749,97.0542635658915,358.806489190393,204.878048780488,13.3330457877293,97.571177216504,1406.16191790389,2459.67484359895,0.8,0.5
0.0496231569178428,46.5334169540984,89.620253164557,131.601820595389,186.272439281943,18.0023533960342,70.0929589065671,127.183632666016,468.55755454313,0.9,0.5
0.0765824263710811,70.9014821583083,89.8648648648649,143.088827093507,170.27027027027,18.4941346360163,72.273808228957,259.486929035675,380.859495565127,0.9,0.5
0.109505718457124,105.407201755887,92.9133858267717,145.838561448725,173.793103448276,19.4380117816186,78.359676480964,386.946603323201,601.776961731471,0.9,0.5
0.146098336927824,147.820379142232,94.1532258064516,158.779477727939,177.643504531722,18.6607263156878,82.827983099807,514.54668683873,794.436001213748,0.9,0.5
0.183429717056346,193.115735556163,94.5918367346939,185.740673604197,179.816513761468,17.7076654922096,85.899106692941,640.668714933071,956.692908970092,0.9,0.5
0.221003769946732,238.172517493205,95.983606557377,196.760282202548,180.737704918033,17.2167043185233,87.966968375766,766.81177021466,1105.60081103024,0.9,0.5
0.268728613185884,309.027129835175,94.2259414225942,263.225806451613,184.905660377358,16.2760419000303,89.792254981229,892.99925771599,1362.30351864201,0.9,0.5
0.314281039210264,368.582863176204,93.2489451476793,274.739441973782,186.469344608879,15.6770154973022,91.199624155999,1017.96491655914,1507.28736940355,0.9,0.5
0.356092700374467,419.646226192529,93.5864978902954,275.969608416131,186.469344608879,15.3080424784512,92.51194531777,1144.78011792298,1640.75071487629,0.9,0.5
0.417778127806113,515.115818658283,91.0344827586207,295.638186411771,190.496760259179,13.9908041907717,94.007022331415,1265.51629592601,1952.09224038633,0.9,0.5
0.464301464640484,573.714118958599,91.0344827586207,303.149824032177,190.496760259179,13.7400054625599,94.990048959211,1389.44020928772,2066.89788619701,0.9,0.5
0.0863529402751007,82.078916644169,91.403162055336,150.668671666991,174.308300395257,19.1515821739163,74.374134511803,247.712290944304,565.401300341285,1,0.5
0.117472109665356,103.773388524114,91.7562724014337,127.286634460547,158.064516129032,18.4443565560964,75.275116259788,377.57969866232,368.836232689465,1,0.5
0.154019400729441,138.430718756645,94.9275362318841,132.042989711253,159.782608695652,18.9884883871625,77.760547867321,504.374048915937,579.755765156777,1,0.5
0.19025219869814,185.675541514691,95.5882352941176,126.584793886243,162.132352941176,18.2176478534737,81.603725103946,631.741661616831,746.892914652933,1,0.5
0.232418419765221,236.167328712807,96.6292134831461,124.35820806411,165.168539325843,17.6306058546446,84.795321633216,752.34997697997,914.610757126717,1,0.5
0.277154698620918,295.394500412426,96.1832061068702,120.246282821892,168.160152526215,16.6859309688427,88.062107843347,875.47995893223,1081.99830995321,1,0.5
0.318235443039353,352.472169390706,96.2209302325581,134.775132275132,170.764762826718,15.6955108155586,90.381344331524,1003.05210309521,1273.02146074246,1,0.5
0.365376204312624,405.245519592172,95.80078125,140.558938287787,172.265625,15.6611768130582,92.492230534976,1126.90368908602,1420.60542181943,1,0.5
0.407954242085576,457.967045972506,95.7509881422925,149.742268041237,174.136229022705,15.4258249465432,93.803345962201,1246.80563987397,1643.78310022604,1,0.5
0.454146394351353,513.355212306274,95.0199203187251,178.97797571314,176.047904191617,15.2823779635664,95.414909612886,1376.89835911916,1837.7421754987,1,0.5
0.0973108892366685,112.410341624961,98.1870920957216,188.736227191012,223.857868020305,13.9230037989758,82.396092189244,111.396535156628,1106.74897543674,0.6,0.6
0.140800620341542,167.273710066779,98.0854197349043,210.548714461988,227.319587628866,13.004542144676,86.878316938739,240.851877851554,1371.07248385657,0.6,0.6
0.184709483460823,223.205869420172,97.9910714285714,224.384236453202,229.6875,12.3157213938017,89.710065122391,368.352079472587,1588.49619463562,0.6,0.6
0.228894475397653,280.265137298742,98.4293193717277,236.603277674706,231.192660550459,12.0301088614652,91.789708593337,496.694829712899,1774.83665562327,0.6,0.6
0.273341474834066,338.206657254665,98.8721804511278,239.814471243043,232.105263157895,11.9780521034249,93.336177965007,622.38306609421,1947.9544188524,0.6,0.6
0.318605371439507,396.667951416058,99.546485260771,249.41435922568,233.333333333333,11.9735344304088,94.784952387976,749.99306268988,2245.70130243614,0.6,0.6
0.368030072673587,458.20375726591,99.7720364741641,252.077621888943,234.262948207171,11.9107541732436,95.779876540249,883.95496218156,2532.91872893999,0.6,0.6
0.413822893265301,521.201519067113,99.6180290297938,256.34073658491,235.514018691589,11.915054215173,96.679863165094,999.9707891655,2815.04105001941,0.6,0.6
0.460602673771054,584.372182053602,99.9236058059588,262.419383428263,236.461126005362,11.753282712493,97.559747374957,1131.6279400822,3092.44917505293,0.6,0.6
0.511357210672771,651.455389367589,99.9231950844854,260.434173669468,237.735849056604,11.6210157344261,98.242974855304,1260.86861774295,3370.47045738055,0.6,0.6
0.0446494757931423,46.0366202483752,77.4891774891775,122.444467293124,222.727272727273,14.6272023774566,73.66709941521,283.184312458278,722.177005666866,0.7,0.6
0.0765425358614645,85.7966896583631,79.3078055964654,145.914138504864,227.612903225806,14.3970586744674,80.631899151812,416.535127732617,998.959434294717,0.7,0.6
0.11400918367698,137.072558143859,81.8997756170531,170.393034016954,231.496062992126,14.0996924377583,85.081638093725,546.589050025659,1273.30939960488,0.7,0.6
0.152771220514575,187.051779438097,84.9584278155707,188.267973324364,233.025099075297,14.0634997076563,88.171151515512,679.71785381399,1526.07402211243,0.7,0.6
0.190880175369136,236.685901381147,86.9236583522298,201.178175672785,233.64238410596,13.9038124308671,90.387923798889,810.7372902195,1761.8041241881,0.7,0.6
0.2337722367823,295.414141019388,88.9817629179331,212.279125486673,234.886817576565,13.7685161524365,92.041551811934,937.646808335,2008.14191366396,0.7,0.6
0.278828036035977,354.221240413491,90.937019969278,224.393530997305,237.096774193548,13.4885187717275,93.466777075092,1061.02926838116,2262.26776082817,0.7,0.6
0.319399208126502,407.444454374673,92.1658986175115,230.629276383993,237.096774193548,13.2798455760731,94.691742587731,1196.99985224185,2485.45994460423,0.7,0.6
0.36611437791562,471.047710593941,93.1274131274131,238.773109243697,238.378378378378,12.9930801567049,95.663807947721,1322.65849580997,2758.24314501681,0.7,0.6
0.414521259989338,536.371988136883,93.7111801242236,243.898816669525,239.673913043478,12.8224391704115,96.675943319339,1441.87479816783,2955.12008046865,0.7,0.6
0.0472430704066118,50.9280724044914,76.8518518518518,110.101254062586,204.403244495944,14.4081077544677,70.7379916312165,280.853396636556,483.395229180505,0.8,0.6
0.0765658946168601,84.4471860046743,80.0793650793651,99.0607110639178,210,15.1869856453127,77.218645443279,413.85439144352,757.279247355749,0.8,0.6
0.108658663127562,125.057117802623,83.5748792270531,101.171910624715,213.301088270859,16.1034856329009,82.212867727376,546.801642077527,987.524424541911,0.8,0.6
0.149267163892645,172.090760215996,87.1287128712871,116.83729800261,218.587360594796,16.2913231754376,87.038660083767,676.88897029928,1279.69671293408,0.8,0.6
0.192613877263417,220.38650377736,90.5958363244795,133.277752988422,221.88679245283,15.90152734777,90.552417980675,807.54582295498,1563.79494376597,0.8,0.6
0.232620817797826,271.333001614703,91.0533910533911,145.749929822637,223.008849557522,15.5256078607567,92.904271460977,930.84199746854,1813.44259107382,0.8,0.6
0.273517356601999,323.341709912332,93.1486880466473,162.554803015734,225.287356321839,15.2493172719271,94.563907837313,1062.26185463301,2088.25702965454,0.8,0.6
0.320110554566323,385.763739473892,93.519882179676,189.330174274011,227.612903225806,14.0873841598807,96.096331758764,1188.60861426895,2394.31484444925,0.8,0.6
0.364937530621964,441.468640614884,94.0044411547002,200.999112656742,228.497409326425,13.6212883439345,97.219659771694,1315.26988413025,2579.48474388454,0.8,0.6
0.406271733337594,493.951024347381,95.3367875647668,206.743473716244,228.793774319066,13.3322160318501,98.268785183704,1442.80605638557,2798.67380498508,0.8,0.6
0.058047530607795,65.1461215045949,69.2063492063492,262.603122389307,210.501193317422,12.356165969084,73.382398207524,278.582073329187,321.012179400816,0.9,0.6
0.090446049793612,101.062639463327,78.5714285714286,120.258071253402,217.50924784217,14.5593457781127,79.634605731025,408.921139364177,890.272855718672,0.9,0.6
0.109640369869273,134.81959826835,78.8495575221239,182.995005743419,195.132743362832,14.0775525965168,79.528493465199,544.748221460838,512.334067311283,0.9,0.6
0.139045668751759,175.799402937094,82.4215246636771,168.012205248668,197.979797979798,14.9451981378871,82.740579775516,678.21940591174,670.094053373459,0.9,0.6
0.173504106110929,220.158897541143,84.4343891402715,83.3028933961357,199.773499433749,15.455385949621,85.202312920419,806.48194263172,882.619762168886,0.9,0.6
0.214016870543821,272.035568640976,88.1172839506173,84.5298615000699,204.166666666667,15.7249902582685,87.923844463078,935.33763784853,1204.58151687444,0.9,0.6
0.248684133323223,321.544195017983,89.6124031007752,89.8823135216625,205.594405594406,15.9000887555746,89.974697540762,1060.97865469318,1420.81654004609,0.9,0.6
0.289615862667834,380.412248950694,94.3127962085308,109.581764058759,208.757396449704,15.6727040540054,92.062796127587,1193.87996780973,1710.42658701625,0.9,0.6
0.333562046642168,439.324675800825,95.7142857142857,100.686603954513,210.250297973778,15.0299114685795,94.197868570328,1312.83330859022,1923.48953186829,0.9,0.6
0.374813183988786,499.795194385191,98.3974358974359,104.382974311837,212.530120481928,15.0944991614217,95.615159110195,1443.40758693018,2213.7223974959,0.9,0.6
0.0955298413621255,104.016851180593,75.1974723538705,111.22822565116,209.004739336493,14.0617707353144,78.543979765803,406.828254110501,359.37569354304,1,0.6
0.122094886201283,140.408143292983,81.4641744548287,110.12833008447,205.83430571762,15.8438285744755,81.589309280852,536.271416450218,639.539000733065,1,0.6
0.162648553363894,189.550313679548,85.4066985645933,121.365411508666,210.752688172043,15.8620791999595,85.383351343245,665.202683588673,1187.09170221467,1,0.6
0.203830477978862,249.234436644908,87.7616747181965,137.002655242531,213.04347826087,15.7873124384991,88.745418116043,793.09941228646,1500.6152323161,1,0.6
0.247300272867145,295.046767877501,80.1075268817204,161.303198847642,202.991944764097,16.4206101452657,89.920377336573,923.10211563964,1158.91930229186,1,0.6
0.255250401261541,311.138775094905,85.3679653679654,234.319357716325,190.702702702703,14.8086456139325,87.774878109499,1057.30941994732,817.135055118478,1,0.6
0.291240682651984,360.998253772625,85.9130434782609,239.509977456792,192.156862745098,15.3549996368312,89.335735175928,1183.56549089581,1012.79616613411,1,0.6
0.325436956277636,408.373219495063,88.3842794759825,281.565983925331,192.997811816193,15.0510885588999,90.700249953469,1320.81756431432,1182.43670558138,1,0.6
0.368560969112988,474.005899358302,89.0666666666667,192.617487068814,196.218020022247,15.1209637295075,92.392627723181,1441.89260654154,1483.23105749345,1,0.6
0.0880851322338596,111.379258193394,91.4835164835165,228.911764705882,242.640990371389,13.3702910724312,80.834735722505,119.544925664219,1228.96539435893,0.6,0.7
0.129851277210108,173.224309183329,93.0167597765363,248.763162179766,246.368715083799,12.920032053343,85.199846919715,250.046155397164,1519.67340809876,0.6,0.7
0.173093354436096,237.370859400337,94.0677966101695,261.95652173913,249.152542372881,12.4825955506151,88.151611093559,381.099213302646,1761.92361130957,0.6,0.7
0.216827492775252,302.93335630419,94.6022727272727,269.083223539745,251.282051282051,12.5337152255275,90.398837863942,507.877262028528,1973.84562886702,0.6,0.7
0.261565666842097,370.857287598173,95.4741379310345,275.490368804322,253.084648493544,12.7944633299909,92.22433265181,636.851785162341,2173.88481219209,0.6,0.7
0.307533930845051,441.383956188397,95.4479768786127,280.73467230444,254.913294797688,13.0935734088499,93.819575407789,763.72214524006,2527.84798089187,0.6,0.7
0.354618481251761,515.031893523671,96.2936046511628,280.780919661734,256.395348837209,13.001228623511,95.230231148086,889.58692818758,2877.19166971895,0.6,0.7
0.40336379324299,592.304949039625,96.4912280701754,284.914867109635,257.894736842105,12.9770744639585,96.516856333971,1014.64653003874,3231.18901904648,0.6,0.7
0.452881353168462,672.471052965202,96.3235294117647,282.021057855927,259.411764705882,13.0020606993396,97.711753377566,1139.59294049109,3585.63624267426,0.6,0.7
0.502731078207088,756.40075356181,96.5811965811966,285.609696074812,260.94674556213,13.0766245954922,98.866132648488,1263.41531220898,3943.98842472543,0.6,0.7
0.04740477676911,58.8190335910039,70.9699453551913,154.656862745098,240.983606557377,12.040167775375,73.144259606256,428.230217384538,922.677092003805,0.7,0.7
0.0767265619723362,100.992536412517,74.5138888888889,172.363945578231,245,13.1188856729634,78.957151214013,562.609144400059,1209.62575147085,0.7,0.7
0.112042266845072,152.820758551675,79.4491525423729,200.005781683626,249.152542372881,13.4413486509704,83.253264744657,693.88558880248,1505.35154373551,0.7,0.7
0.149776010862764,208.470336609207,83.4285714285714,217.391304347826,252,14.166506945624,86.271858012823,828.50437563618,1785.46544696234,0.7,0.7
0.187047736760053,261.648178709496,86.4942528735632,229.071776974182,253.448275862069,14.6698669512783,88.506169394212,958.82373092823,2045.38060857228,0.7,0.7
0.229960380895869,329.444831782819,89.0261627906977,237.475845410628,256.395348837209,14.9685962630894,90.707718511635,1085.76391143872,2350.03980022798,0.7,0.7
0.271261324653559,391.889330092361,90.5701754385965,251.988636363636,257.894736842105,14.9410245126578,92.365662627426,1213.69820643984,2651.30081049034,0.7,0.7
0.32249953782988,473.85463185376,92.1104536489152,259.261216819356,260.94674556213,14.9474623614578,94.272549890678,1338.01154779926,2959.78468475953,0.7,0.7
0.368814521743414,547.600199918427,93.1216931216931,270.550745550746,262.5,14.983578074914,95.689123203545,1468.29827333707,3297.1005818728,0.7,0.7
0.0362667479999637,46.1983756049078,65.6077348066298,138.522727272727,243.646408839779,10.0956862228588,72.801041669844,287.888858078106,752.659315505007,0.8,0.7
0.0505691294889161,58.6027392078345,67.6238334529792,129.85073311985,221.608040201005,10.5715661614025,74.003684593,427.807337749144,547.844522446243,0.8,0.7
0.0792313974509832,93.4342514742616,70.5449189985272,138.410375839406,227.027027027027,11.7368164104107,79.329299340017,562.908620401383,824.236482950091,0.8,0.7
0.112426062677366,134.555861477019,73.7593984962406,150.255102040816,232.411067193676,12.5880942556124,83.179180293395,696.9747637626,1156.52561629403,0.8,0.7
0.145547753830893,178.025461600672,77.7355623100304,169.334484273837,234.574468085106,13.6476853413052,85.942550997533,828.40363953855,1442.3369619646,0.8,0.7
0.183386585402469,226.037625228375,81.2070282658518,183.621812698632,236.461126005362,13.9802186106595,88.081145237627,961.52744457572,1685.96874929812,0.8,0.7
0.218176706314613,273.722935882894,84.0245775729647,197.57384232079,237.735849056604,14.1220265109761,89.699684496996,1089.2340010025,1910.25435324866,0.8,0.7
0.257655238672161,323.855740752827,86.3354037267081,209.88546529723,240.326975476839,14.2629612088862,91.2068357406,1222.13805589314,2143.76964743208,0.8,0.7
0.296872502373104,381.871614137097,89.0796703296703,214.962524487299,242.307692307692,14.2342131620927,92.449371635913,1349.72670335452,2403.11726504228,0.8,0.7
0.33881014274887,437.158748119403,90.8839779005525,229.16272278142,243.983402489627,14.280269169857,93.614765766411,1476.7584673404,2652.68583697832,0.8,0.7
0.0366300364126921,48.3955970058225,61.7275280898876,131.322030141844,247.752808988764,9.04270922809376,71.2381101341318,287.534578776044,319.557313716687,0.9,0.7
0.0641134318412837,84.0819230453419,65.4826254826255,141.550671550672,238.378378378378,10.5021136386451,77.510767024368,424.928505144375,493.948963174078,0.9,0.7
0.0917277950576256,113.842887074398,69.8328267477204,135.977959704913,234.886817576565,11.1645561487116,81.317208685141,560.35045805651,758.713553687988,0.9,0.7
0.130323269209274,204.811954778393,75.3415300546448,174.938460492316,241.313269493844,12.3772814328382,85.003194546,690.43633056086,1458.89807843381,0.9,0.7
0.167900480401857,218.505938873002,79.2817679558011,194.667019027484,243.646408839779,13.2083209600836,87.643336967062,820.97804278692,1780.93814140175,0.9,0.7
0.192908507244637,244.06481399205,81.3364055299539,185.605854691791,236.778523489933,13.7016174501019,89.641046609073,957.34371792832,1148.83927254915,0.9,0.7
0.214296001513211,261.852265862606,79.5,160.6812979346,220.224719101124,13.6100500217634,90.584004282918,1094.32816121819,1174.92088863291,0.9,0.7
0.25039286741481,304.707901748173,81.9241982507288,149.391508170666,224.713375796178,13.9907283648787,92.686446985431,1226.87486562954,1396.94653155144,0.9,0.7
0.288571805945517,340.963391249375,84.1189267585207,153.087116535349,223.574144486692,14.0881036639,94.09626880065,1356.56575418148,1602.8584423461,0.9,0.7
0.322632196781006,379.1501826663,86.0805860805861,163.470804988662,225.864276568502,14.1995980534176,95.255321074971,1483.69036950227,1836.33790377543,0.9,0.7
0.062017271324151,80.6012837115864,63.5302197802198,139.082627731944,242.97520661157,10.0971246144365,75.986719544008,424.382664553802,327.455296081721,1,0.7
0.10464781747298,138.784495669193,65.8469945355191,153.030806737589,241.643835616438,10.8479428009329,82.009515696946,555.25030217892,575.657020293994,1,0.7
0.132110493686425,173.3978304083,73.015873015873,140.649194211118,233.333333333333,11.614480243347,84.467622715943,690.07149839691,669.843948658113,1,0.7
0.161428222884938,208.387344884295,73.1222385861561,145.912141236889,227.906976744186,12.3735515957564,86.93686244272,823.92446680697,818.007654195461,1,0.7
0.19262053699464,237.28049877688,80.2255639097744,148.699333792502,231.800262812089,13.2054568174762,88.968638775812,954.65868550448,1373.13657461036,1,0.7
0.237570256350549,288.232838794519,85.4087089381207,178.313093353283,236.144578313253,13.7618562260484,90.942798073381,1082.826199189,1973.86566791151,1,0.7
0.283773154696762,357.278591388679,84.8648648648649,198.585897797854,238.056680161943,13.5584172973715,92.662281927003,1213.67741390883,2251.9728547535,1,0.7
0.326909481748063,479.20611037923,86.2577639751553,203.079004329004,239.348710990502,13.4116852339495,94.022868546773,1342.01090251827,2541.79335143073,1,0.7
0.366779198135353,457.266052596603,90.0621118012422,205.705129127056,240.326975476839,13.2773335457411,95.289595836391,1466.94496557817,2770.98027407219,1,0.7
